level,unit,season,metric,variant,g1,g2,n1,n2,diff,ci_lo,ci_hi,p_perm,p_welch,p_mwu,cohen_d
site,ghcn_SWE00140492,NDJFM,precip,anom_dt,lanina,neutral,24,29,2.5653,-25.8392,30.0401,0.8626,0.8614,0.9786,0.0497
site,ghcn_SWE00140492,NDJFM,precip_days,value,super,elnino,3,20,4.0167,-11.3989,19.4322,0.5077,0.4679,0.4928,0.4371
site,ghcn_SWE00140492,NDJFM,precip_days,value,super,neutral,3,29,7.4598,-9.2863,24.2058,0.1218,0.2233,0.1122,0.9865
site,ghcn_SWE00140492,NDJFM,precip_days,value,elnino,neutral,20,29,3.4431,-1.4708,8.3868,0.1620,0.1800,0.2755,0.4135
site,ghcn_SWE00140492,NDJFM,precip_days,value,super,lanina,3,24,4.9167,-10.6402,20.4735,0.3897,0.3837,0.3340,0.5098
site,ghcn_SWE00140492,NDJFM,precip_days,value,lanina,neutral,24,29,2.5431,-2.2088,7.0967,0.3063,0.3040,0.4308,0.2942
site,ghcn_SWE00140492,NDJFM,precip_days,anom,super,elnino,3,20,4.0167,-11.3989,19.4322,0.5107,0.4679,0.4928,0.4371
site,ghcn_SWE00140492,NDJFM,precip_days,anom,super,neutral,3,29,7.4598,-9.2863,24.2058,0.1190,0.2233,0.1122,0.9865
site,ghcn_SWE00140492,NDJFM,precip_days,anom,elnino,neutral,20,29,3.4431,-1.2019,8.5726,0.1670,0.1800,0.2755,0.4135
site,ghcn_SWE00140492,NDJFM,precip_days,anom,super,lanina,3,24,4.9167,-10.6402,20.4735,0.3935,0.3837,0.3340,0.5098
site,ghcn_SWE00140492,NDJFM,precip_days,anom,lanina,neutral,24,29,2.5431,-2.1323,7.2974,0.2937,0.3040,0.4308,0.2942
site,ghcn_SWE00140492,NDJFM,precip_days,anom_dt,super,elnino,3,20,3.0457,-8.7375,14.8289,0.5789,0.4925,0.5138,0.3585
site,ghcn_SWE00140492,NDJFM,precip_days,anom_dt,super,neutral,3,29,5.6993,-6.9163,18.3149,0.2140,0.2339,0.1266,0.7552
site,ghcn_SWE00140492,NDJFM,precip_days,anom_dt,elnino,neutral,20,29,2.6536,-1.9174,7.3128,0.2727,0.2782,0.4456,0.3278
site,ghcn_SWE00140492,NDJFM,precip_days,anom_dt,super,lanina,3,24,4.0030,-7.7741,15.7800,0.4499,0.3790,0.4369,0.4305
site,ghcn_SWE00140492,NDJFM,precip_days,anom_dt,lanina,neutral,24,29,1.6964,-2.9047,6.2137,0.4777,0.4850,0.4162,0.1985
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,value,super,elnino,3,20,-0.6000,-4.4471,3.2471,0.8144,0.6843,1.0000,-0.1885
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,value,super,neutral,3,29,-0.5517,-4.6586,3.5551,0.8372,0.6941,0.9214,-0.1971
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,value,elnino,neutral,20,29,0.0483,-1.6362,1.8019,0.9652,0.9577,0.8371,0.0159
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,value,super,lanina,3,24,-0.0833,-4.3246,4.1579,1.0000,0.9512,1.0000,-0.0374
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,value,lanina,neutral,24,29,-0.4684,-1.8004,0.8320,0.5339,0.5063,0.6444,-0.1806
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom,super,elnino,3,20,-0.6000,-4.4471,3.2471,0.7986,0.6843,1.0000,-0.1885
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom,super,neutral,3,29,-0.5517,-4.6586,3.5551,0.8330,0.6941,0.9214,-0.1971
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom,elnino,neutral,20,29,0.0483,-1.6743,1.8191,0.9576,0.9577,0.8371,0.0159
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom,super,lanina,3,24,-0.0833,-4.3246,4.1579,1.0000,0.9512,1.0000,-0.0374
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom,lanina,neutral,24,29,-0.4684,-1.9009,0.8434,0.5235,0.5063,0.6444,-0.1806
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom_dt,super,elnino,3,20,-0.9494,-3.4970,1.5982,0.5985,0.3904,0.9656,-0.3373
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom_dt,super,neutral,3,29,-1.1854,-3.7973,1.4265,0.4187,0.2695,0.4573,-0.4715
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom_dt,elnino,neutral,20,29,-0.2360,-1.6763,1.3054,0.7642,0.7726,0.5350,-0.0866
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom_dt,super,lanina,3,24,-0.4121,-3.0060,2.1817,0.7800,0.6804,0.9135,-0.1725
site,ghcn_SWE00140492,NDJFM,rain_on_snow_days,anom_dt,lanina,neutral,24,29,-0.7733,-2.1261,0.5466,0.2523,0.2701,0.3213,-0.3063
site,ghcn_SWE00140492,NDJFM,snow_cover_days,value,super,elnino,3,20,3.1333,-9.7014,15.9681,0.7097,0.5557,0.7840,0.2406
site,ghcn_SWE00140492,NDJFM,snow_cover_days,value,super,neutral,3,29,1.1609,-11.7820,14.1039,0.8904,0.8183,0.9741,0.0832
site,ghcn_SWE00140492,NDJFM,snow_cover_days,value,elnino,neutral,20,29,-1.9724,-9.7243,5.9784,0.6355,0.6268,0.5609,-0.1408
site,ghcn_SWE00140492,NDJFM,snow_cover_days,value,super,lanina,3,24,1.9583,-11.4808,15.3975,0.7720,0.6888,0.6154,0.1898
site,ghcn_SWE00140492,NDJFM,snow_cover_days,value,lanina,neutral,24,29,-0.7974,-7.3151,5.8070,0.8308,0.8169,0.5850,-0.0624
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom,super,elnino,3,20,3.1333,-9.7014,15.9681,0.7089,0.5557,0.7840,0.2406
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom,super,neutral,3,29,1.1609,-11.7820,14.1039,0.9004,0.8183,0.9741,0.0832
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom,elnino,neutral,20,29,-1.9724,-9.9828,5.7190,0.6301,0.6268,0.5609,-0.1408
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom,super,lanina,3,24,1.9583,-11.4808,15.3975,0.7724,0.6888,0.6154,0.1898
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom,lanina,neutral,24,29,-0.7974,-7.2645,5.8868,0.8262,0.8169,0.5850,-0.0624
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom_dt,super,elnino,3,20,3.9890,-8.3691,16.3471,0.6353,0.4437,0.6979,0.3146
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom_dt,super,neutral,3,29,2.7121,-9.6851,15.1093,0.7479,0.5876,1.0000,0.1924
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom_dt,elnino,neutral,20,29,-1.2769,-8.7828,6.5439,0.7538,0.7503,0.5898,-0.0914
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom_dt,super,lanina,3,24,2.7635,-10.2373,15.7644,0.6471,0.5622,0.4369,0.2835
site,ghcn_SWE00140492,NDJFM,snow_cover_days,anom_dt,lanina,neutral,24,29,-0.0514,-6.3778,6.7199,0.9882,0.9879,0.6615,-0.0041
site,ghcn_SWE00140492,NDJFM,snow_depth,value,super,elnino,3,20,0.2342,-26.1951,26.6634,0.9778,0.9781,1.0000,0.0181
site,ghcn_SWE00140492,NDJFM,snow_depth,value,super,neutral,3,29,-2.9942,-29.6483,23.6599,0.7383,0.7276,0.8552,-0.2024
site,ghcn_SWE00140492,NDJFM,snow_depth,value,elnino,neutral,20,29,-3.2284,-10.9729,4.4196,0.4465,0.4251,0.5217,-0.2278
site,ghcn_SWE00140492,NDJFM,snow_depth,value,super,lanina,3,24,-1.0305,-28.7600,26.6991,0.8858,0.9021,0.7432,-0.0917
site,ghcn_SWE00140492,NDJFM,snow_depth,value,lanina,neutral,24,29,-1.9638,-8.5465,4.8691,0.5851,0.5863,0.7410,-0.1470
site,ghcn_SWE00140492,NDJFM,snow_depth,anom,super,elnino,3,20,0.2343,-26.1958,26.6645,0.9812,0.9780,1.0000,0.0182
site,ghcn_SWE00140492,NDJFM,snow_depth,anom,super,neutral,3,29,-2.9937,-29.6487,23.6613,0.7355,0.7276,0.8552,-0.2023
site,ghcn_SWE00140492,NDJFM,snow_depth,anom,elnino,neutral,20,29,-3.2281,-11.1551,4.1504,0.4447,0.4252,0.5217,-0.2278
site,ghcn_SWE00140492,NDJFM,snow_depth,anom,super,lanina,3,24,-1.0302,-28.7607,26.7002,0.8930,0.9022,0.7432,-0.0917
site,ghcn_SWE00140492,NDJFM,snow_depth,anom,lanina,neutral,24,29,-1.9635,-9.1450,4.9481,0.6055,0.5863,0.7410,-0.1470
site,ghcn_SWE00140492,NDJFM,snow_depth,anom_dt,super,elnino,3,20,1.4213,-24.6161,27.4588,0.8484,0.8662,0.7634,0.1107
site,ghcn_SWE00140492,NDJFM,snow_depth,anom_dt,super,neutral,3,29,-0.8416,-27.5420,25.8589,0.9256,0.9196,1.0000,-0.0617
site,ghcn_SWE00140492,NDJFM,snow_depth,anom_dt,elnino,neutral,20,29,-2.2629,-9.6238,5.1314,0.5621,0.5597,0.6619,-0.1689
site,ghcn_SWE00140492,NDJFM,snow_depth,anom_dt,super,lanina,3,24,0.0867,-26.8809,27.0544,0.9898,0.9917,1.0000,0.0073
site,ghcn_SWE00140492,NDJFM,snow_depth,anom_dt,lanina,neutral,24,29,-0.9283,-7.8281,5.5259,0.7936,0.7931,0.9786,-0.0718
site,ghcn_SWE00140492,NDJFM,snow_max,value,super,elnino,3,20,-0.5667,-32.8206,31.6872,0.9780,0.9608,1.0000,-0.0254
site,ghcn_SWE00140492,NDJFM,snow_max,value,super,neutral,3,29,-0.8391,-35.3796,33.7014,0.9504,0.9397,0.8461,-0.0423
site,ghcn_SWE00140492,NDJFM,snow_max,value,elnino,neutral,20,29,-0.2724,-12.5159,11.5761,0.9692,0.9659,0.9351,-0.0128
site,ghcn_SWE00140492,NDJFM,snow_max,value,super,lanina,3,24,1.7500,-31.8807,35.3807,0.8940,0.8764,0.7572,0.0861
site,ghcn_SWE00140492,NDJFM,snow_max,value,lanina,neutral,24,29,-2.5891,-13.9049,7.8348,0.6449,0.6474,0.7886,-0.1274
site,ghcn_SWE00140492,NDJFM,snow_max,anom,super,elnino,3,20,-0.5667,-32.8206,31.6872,0.9752,0.9608,1.0000,-0.0254
site,ghcn_SWE00140492,NDJFM,snow_max,anom,super,neutral,3,29,-0.8391,-35.3796,33.7014,0.9544,0.9397,0.8461,-0.0423
site,ghcn_SWE00140492,NDJFM,snow_max,anom,elnino,neutral,20,29,-0.2724,-12.2329,12.0209,0.9670,0.9659,0.9351,-0.0128
site,ghcn_SWE00140492,NDJFM,snow_max,anom,super,lanina,3,24,1.7500,-31.8807,35.3807,0.8890,0.8764,0.7572,0.0861
site,ghcn_SWE00140492,NDJFM,snow_max,anom,lanina,neutral,24,29,-2.5891,-13.4332,8.2952,0.6515,0.6474,0.7886,-0.1274
site,ghcn_SWE00140492,NDJFM,snow_max,anom_dt,super,elnino,3,20,0.0005,-32.4645,32.4654,1.0000,1.0000,0.9656,0.0000
site,ghcn_SWE00140492,NDJFM,snow_max,anom_dt,super,neutral,3,29,0.1896,-34.8778,35.2570,0.9918,0.9864,0.9032,0.0099
site,ghcn_SWE00140492,NDJFM,snow_max,anom_dt,elnino,neutral,20,29,0.1891,-11.9106,11.8886,0.9742,0.9762,0.9594,0.0090
site,ghcn_SWE00140492,NDJFM,snow_max,anom_dt,super,lanina,3,24,2.2838,-31.4536,36.0212,0.8570,0.8407,0.7432,0.1100
site,ghcn_SWE00140492,NDJFM,snow_max,anom_dt,lanina,neutral,24,29,-2.0942,-13.0166,8.4651,0.6983,0.7109,0.8233,-0.1037
site,ghcn_SWE00140492,NDJFM,thaw_days,value,super,elnino,3,20,6.7500,-11.3439,24.8439,0.6135,0.4014,0.4371,0.3076
site,ghcn_SWE00140492,NDJFM,thaw_days,value,super,neutral,3,29,9.1906,-9.4553,27.8364,0.3801,0.2309,0.3159,0.5518
site,ghcn_SWE00140492,NDJFM,thaw_days,value,elnino,neutral,20,29,2.4406,-8.9207,14.3287,0.6723,0.6874,0.7524,0.1245
site,ghcn_SWE00140492,NDJFM,thaw_days,value,super,lanina,3,24,11.2500,-7.2195,29.7195,0.2717,0.1615,0.2469,0.7054
site,ghcn_SWE00140492,NDJFM,thaw_days,value,lanina,neutral,24,29,-2.0594,-10.7388,7.0697,0.6661,0.6567,0.7476,-0.1229
site,ghcn_SWE00140492,NDJFM,thaw_days,anom,super,elnino,3,20,6.7500,-11.3439,24.8439,0.6243,0.4014,0.4371,0.3076
site,ghcn_SWE00140492,NDJFM,thaw_days,anom,super,neutral,3,29,9.1906,-9.4553,27.8364,0.3867,0.2309,0.3159,0.5518
site,ghcn_SWE00140492,NDJFM,thaw_days,anom,elnino,neutral,20,29,2.4406,-8.8770,13.8278,0.6707,0.6874,0.7524,0.1245
site,ghcn_SWE00140492,NDJFM,thaw_days,anom,super,lanina,3,24,11.2500,-7.2195,29.7195,0.2699,0.1615,0.2469,0.7054
site,ghcn_SWE00140492,NDJFM,thaw_days,anom,lanina,neutral,24,29,-2.0594,-11.0526,6.7556,0.6569,0.6567,0.7476,-0.1229
site,ghcn_SWE00140492,NDJFM,thaw_days,anom_dt,super,elnino,3,20,3.5814,-12.6368,19.7996,0.7678,0.6118,0.5726,0.1837
site,ghcn_SWE00140492,NDJFM,thaw_days,anom_dt,super,neutral,3,29,3.4451,-13.4112,20.3013,0.6959,0.5804,0.5802,0.2390
site,ghcn_SWE00140492,NDJFM,thaw_days,anom_dt,elnino,neutral,20,29,-0.1363,-10.0119,10.2673,0.9814,0.9796,0.6767,-0.0079
site,ghcn_SWE00140492,NDJFM,thaw_days,anom_dt,super,lanina,3,24,8.2683,-8.1476,24.6843,0.3839,0.2332,0.2776,0.5467
site,ghcn_SWE00140492,NDJFM,thaw_days,anom_dt,lanina,neutral,24,29,-4.8233,-12.7154,3.4213,0.2505,0.2558,0.2347,-0.3190
site,ghcn_SWE00140492,NDJFM,tmax_mean,value,super,elnino,3,20,0.9465,-0.8507,2.7436,0.5207,0.2607,0.5138,0.3830
site,ghcn_SWE00140492,NDJFM,tmax_mean,value,super,neutral,3,29,1.2327,-0.5079,2.9734,0.3119,0.1240,0.3488,0.6293
site,ghcn_SWE00140492,NDJFM,tmax_mean,value,elnino,neutral,20,29,0.2863,-1.0641,1.5551,0.6501,0.6797,0.4578,0.1267
site,ghcn_SWE00140492,NDJFM,tmax_mean,value,super,lanina,3,24,0.8068,-0.9260,2.5396,0.5061,0.2814,0.5826,0.4252
site,ghcn_SWE00140492,NDJFM,tmax_mean,value,lanina,neutral,24,29,0.4259,-0.6406,1.4310,0.4461,0.4403,0.3482,0.2141
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom,super,elnino,3,20,0.9465,-0.8513,2.7442,0.5173,0.2609,0.5138,0.3830
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom,super,neutral,3,29,1.2326,-0.5090,2.9741,0.3113,0.1242,0.3488,0.6292
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom,elnino,neutral,20,29,0.2861,-0.9434,1.6111,0.6753,0.6799,0.4578,0.1266
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom,super,lanina,3,24,0.8070,-0.9267,2.5406,0.4943,0.2815,0.5826,0.4252
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom,lanina,neutral,24,29,0.4256,-0.6527,1.4690,0.4513,0.4406,0.3482,0.2140
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom_dt,super,elnino,3,20,0.5937,-1.1588,2.3462,0.6709,0.4533,0.6979,0.2586
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom_dt,super,neutral,3,29,0.5929,-1.1542,2.3399,0.5827,0.3965,0.6685,0.3376
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom_dt,elnino,neutral,20,29,-0.0009,-1.2342,1.2318,0.9988,0.9989,0.9919,-0.0004
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom_dt,super,lanina,3,24,0.4748,-1.2536,2.2032,0.6865,0.4963,0.7993,0.2744
site,ghcn_SWE00140492,NDJFM,tmax_mean,anom_dt,lanina,neutral,24,29,0.1180,-0.8232,1.0628,0.8116,0.8124,0.8793,0.0658
site,ghcn_SWE00140492,NDJFM,tmean,value,super,elnino,3,20,1.1290,-0.8736,3.1315,0.4933,0.2302,0.4043,0.4149
site,ghcn_SWE00140492,NDJFM,tmean,value,super,neutral,3,29,1.5699,-0.3773,3.5171,0.2509,0.0906,0.2319,0.7147
site,ghcn_SWE00140492,NDJFM,tmean,value,elnino,neutral,20,29,0.4409,-1.0191,1.8695,0.5515,0.5661,0.3873,0.1757
site,ghcn_SWE00140492,NDJFM,tmean,value,super,lanina,3,24,0.9397,-1.0044,2.8837,0.4683,0.2621,0.5826,0.4580
site,ghcn_SWE00140492,NDJFM,tmean,value,lanina,neutral,24,29,0.6302,-0.5539,1.7606,0.3003,0.3002,0.2877,0.2871
site,ghcn_SWE00140492,NDJFM,tmean,anom,super,elnino,3,20,1.1291,-0.8735,3.1316,0.4857,0.2301,0.3857,0.4150
site,ghcn_SWE00140492,NDJFM,tmean,anom,super,neutral,3,29,1.5701,-0.3772,3.5173,0.2547,0.0906,0.2319,0.7148
site,ghcn_SWE00140492,NDJFM,tmean,anom,elnino,neutral,20,29,0.4410,-1.0271,1.8899,0.5501,0.5660,0.3873,0.1757
site,ghcn_SWE00140492,NDJFM,tmean,anom,super,lanina,3,24,0.9400,-1.0041,2.8840,0.4717,0.2619,0.5826,0.4581
site,ghcn_SWE00140492,NDJFM,tmean,anom,lanina,neutral,24,29,0.6301,-0.5143,1.7723,0.3071,0.3003,0.2877,0.2871
site,ghcn_SWE00140492,NDJFM,tmean,anom_dt,super,elnino,3,20,0.6875,-1.1512,2.5263,0.6433,0.4115,0.6979,0.2813
site,ghcn_SWE00140492,NDJFM,tmean,anom_dt,super,neutral,3,29,0.7693,-1.0465,2.5851,0.5203,0.3063,0.5379,0.4048
site,ghcn_SWE00140492,NDJFM,tmean,anom_dt,elnino,neutral,20,29,0.0817,-1.2235,1.3510,0.9038,0.9044,0.7680,0.0369
site,ghcn_SWE00140492,NDJFM,tmean,anom_dt,super,lanina,3,24,0.5242,-1.2774,2.3258,0.6527,0.4759,0.9135,0.2832
site,ghcn_SWE00140492,NDJFM,tmean,anom_dt,lanina,neutral,24,29,0.2451,-0.7672,1.3012,0.6435,0.6471,0.6746,0.1268
site,ghcn_SWE00140492,NDJFM,tmin_mean,value,super,elnino,3,20,1.3128,-0.9210,3.5467,0.4793,0.2126,0.4043,0.4328
site,ghcn_SWE00140492,NDJFM,tmin_mean,value,super,neutral,3,29,1.9032,-0.2645,4.0709,0.2250,0.0727,0.2073,0.7596
site,ghcn_SWE00140492,NDJFM,tmin_mean,value,elnino,neutral,20,29,0.5904,-1.1189,2.2478,0.4807,0.4941,0.3140,0.2087
site,ghcn_SWE00140492,NDJFM,tmin_mean,value,super,lanina,3,24,1.0707,-1.1035,3.2450,0.4503,0.2518,0.4834,0.4794
site,ghcn_SWE00140492,NDJFM,tmin_mean,value,lanina,neutral,24,29,0.8325,-0.4699,2.1290,0.2180,0.2203,0.2347,0.3389
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom,super,elnino,3,20,1.3126,-0.9213,3.5464,0.4681,0.2127,0.4043,0.4328
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom,super,neutral,3,29,1.9029,-0.2648,4.0706,0.2232,0.0727,0.2073,0.7594
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom,elnino,neutral,20,29,0.5904,-1.0233,2.1857,0.4729,0.4941,0.3140,0.2087
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom,super,lanina,3,24,1.0705,-1.1038,3.2448,0.4445,0.2519,0.4834,0.4793
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom,lanina,neutral,24,29,0.8324,-0.4418,2.1174,0.2230,0.2203,0.2347,0.3388
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom_dt,super,elnino,3,20,0.7824,-1.1421,2.7070,0.6187,0.3779,0.6979,0.2953
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom_dt,super,neutral,3,29,0.9415,-0.9194,2.8025,0.4745,0.2416,0.4194,0.4441
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom_dt,elnino,neutral,20,29,0.1591,-1.3152,1.5346,0.8256,0.8309,0.7680,0.0654
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom_dt,super,lanina,3,24,0.5716,-1.2850,2.4281,0.6415,0.4585,0.6885,0.2852
site,ghcn_SWE00140492,NDJFM,tmin_mean,anom_dt,lanina,neutral,24,29,0.3699,-0.7457,1.4920,0.5379,0.5300,0.4693,0.1737
site,ghcn_SWE00140886,DJF,frost_days,value,super,elnino,3,17,0.0000,-2.1604,2.1604,1.0000,1.0000,0.8956,0.0000
site,ghcn_SWE00140886,DJF,frost_days,value,super,neutral,3,25,0.3600,-1.8604,2.5804,0.7277,0.6030,0.6208,0.3935
site,ghcn_SWE00140886,DJF,frost_days,value,elnino,neutral,17,25,0.3600,-0.1741,0.8780,0.2368,0.2030,0.0608,0.4040
site,ghcn_SWE00140886,DJF,frost_days,value,super,lanina,3,21,-0.0476,-2.2025,2.1072,1.0000,0.9439,0.8510,-0.0488
site,ghcn_SWE00140886,DJF,frost_days,value,lanina,neutral,21,25,0.4076,-0.1410,0.9505,0.1718,0.1521,0.0716,0.4346
site,ghcn_SWE00140886,DJF,frost_days,anom,super,elnino,3,17,0.0000,-2.1604,2.1604,1.0000,1.0000,0.8956,0.0000
site,ghcn_SWE00140886,DJF,frost_days,anom,super,neutral,3,25,0.3600,-1.8604,2.5804,0.7283,0.6030,0.6208,0.3935
site,ghcn_SWE00140886,DJF,frost_days,anom,elnino,neutral,17,25,0.3600,-0.1930,0.8941,0.2276,0.2030,0.0608,0.4040
site,ghcn_SWE00140886,DJF,frost_days,anom,super,lanina,3,21,-0.0476,-2.2025,2.1072,1.0000,0.9439,0.8510,-0.0488
site,ghcn_SWE00140886,DJF,frost_days,anom,lanina,neutral,21,25,0.4076,-0.1486,0.9257,0.1660,0.1521,0.0716,0.4346
site,ghcn_SWE00140886,DJF,frost_days,anom_dt,super,elnino,3,17,0.1173,-2.2960,2.5307,0.6925,0.8715,1.0000,0.1424
site,ghcn_SWE00140886,DJF,frost_days,anom_dt,super,neutral,3,25,0.5052,-1.9442,2.9545,0.3063,0.5072,0.4328,0.5696
site,ghcn_SWE00140886,DJF,frost_days,anom_dt,elnino,neutral,17,25,0.3878,-0.0911,0.8676,0.1542,0.1413,0.0314,0.4636
site,ghcn_SWE00140886,DJF,frost_days,anom_dt,super,lanina,3,21,0.0590,-2.2948,2.4127,0.9012,0.9356,1.0000,0.0585
site,ghcn_SWE00140886,DJF,frost_days,anom_dt,lanina,neutral,21,25,0.4462,-0.1007,0.9789,0.1236,0.1175,0.0448,0.4794
site,ghcn_SWE00140886,DJF,ice_days,value,super,elnino,3,17,1.1673,-16.1659,18.5004,0.8102,0.8330,0.9578,0.1557
site,ghcn_SWE00140886,DJF,ice_days,value,super,neutral,3,24,-0.0778,-17.9465,17.7910,0.9784,0.9886,1.0000,-0.0102
site,ghcn_SWE00140886,DJF,ice_days,value,elnino,neutral,17,24,-1.2450,-5.7262,3.1633,0.5915,0.6023,0.5339,-0.1662
site,ghcn_SWE00140886,DJF,ice_days,value,super,lanina,3,21,-1.4025,-20.0823,17.2773,0.6623,0.7960,0.7591,-0.2486
site,ghcn_SWE00140886,DJF,ice_days,value,lanina,neutral,21,24,1.3248,-2.2091,5.0519,0.4955,0.4962,0.7324,0.2005
site,ghcn_SWE00140886,DJF,ice_days,anom,super,elnino,3,17,1.1674,-16.1645,18.4993,0.8080,0.8329,0.9578,0.1557
site,ghcn_SWE00140886,DJF,ice_days,anom,super,neutral,3,24,-0.0775,-17.9449,17.7899,0.9858,0.9886,1.0000,-0.0102
site,ghcn_SWE00140886,DJF,ice_days,anom,elnino,neutral,17,24,-1.2449,-5.5925,3.2965,0.6025,0.6024,0.5339,-0.1662
site,ghcn_SWE00140886,DJF,ice_days,anom,super,lanina,3,21,-1.4022,-20.0807,17.2763,0.6727,0.7960,0.7591,-0.2486
site,ghcn_SWE00140886,DJF,ice_days,anom,lanina,neutral,21,24,1.3247,-2.4249,5.1235,0.5147,0.4962,0.7324,0.2005
site,ghcn_SWE00140886,DJF,ice_days,anom_dt,super,elnino,3,17,1.6135,-17.1047,20.3316,0.7423,0.7838,0.8421,0.2151
site,ghcn_SWE00140886,DJF,ice_days,anom_dt,super,neutral,3,24,0.5214,-18.7899,19.8327,0.9164,0.9280,0.9135,0.0698
site,ghcn_SWE00140886,DJF,ice_days,anom_dt,elnino,neutral,17,24,-1.0921,-5.5480,3.3310,0.6425,0.6424,0.5875,-0.1485
site,ghcn_SWE00140886,DJF,ice_days,anom_dt,super,lanina,3,21,-0.9962,-20.9647,18.9722,0.7886,0.8622,0.8696,-0.1706
site,ghcn_SWE00140886,DJF,ice_days,anom_dt,lanina,neutral,21,24,1.5177,-2.1122,5.1323,0.4443,0.4338,0.6905,0.2316
site,ghcn_SWE00140886,DJF,precip,value,super,elnino,3,20,31.1300,-52.2917,114.5517,0.0340,0.2677,0.1389,1.3917
site,ghcn_SWE00140886,DJF,precip,value,super,neutral,3,27,32.1519,-50.8338,115.1375,0.0514,0.2563,0.1283,1.2463
site,ghcn_SWE00140886,DJF,precip,value,elnino,neutral,20,27,1.0219,-11.9624,13.8836,0.8834,0.8780,1.0000,0.0442
site,ghcn_SWE00140886,DJF,precip,value,super,lanina,3,22,26.9455,-55.4055,109.2964,0.0988,0.3202,0.2061,1.0718
site,ghcn_SWE00140886,DJF,precip,value,lanina,neutral,22,27,5.2064,-8.4961,18.0218,0.4683,0.4601,0.2164,0.2131
site,ghcn_SWE00140886,DJF,precip,anom,super,elnino,3,20,31.1300,-52.2917,114.5517,0.0330,0.2677,0.1389,1.3917
site,ghcn_SWE00140886,DJF,precip,anom,super,neutral,3,27,32.1519,-50.8338,115.1375,0.0480,0.2563,0.1283,1.2463
site,ghcn_SWE00140886,DJF,precip,anom,elnino,neutral,20,27,1.0219,-12.3684,13.6832,0.8800,0.8780,1.0000,0.0442
site,ghcn_SWE00140886,DJF,precip,anom,super,lanina,3,22,26.9455,-55.4055,109.2964,0.0982,0.3202,0.2061,1.0718
site,ghcn_SWE00140886,DJF,precip,anom,lanina,neutral,22,27,5.2064,-8.4625,18.3145,0.4627,0.4601,0.2164,0.2131
site,ghcn_SWE00140886,DJF,precip,anom_dt,super,elnino,3,20,26.8533,-44.1933,97.8999,0.0294,0.2642,0.1152,1.3748
site,ghcn_SWE00140886,DJF,precip,anom_dt,super,neutral,3,27,24.0719,-45.9661,94.1098,0.1072,0.3034,0.2833,1.0040
site,ghcn_SWE00140886,DJF,precip,anom_dt,elnino,neutral,20,27,-2.7815,-13.6548,8.5940,0.6621,0.6472,0.8718,-0.1307
site,ghcn_SWE00140886,DJF,precip,anom_dt,super,lanina,3,22,21.3102,-48.5480,91.1684,0.1350,0.3498,0.2061,0.9491
site,ghcn_SWE00140886,DJF,precip,anom_dt,lanina,neutral,22,27,2.7616,-9.6530,14.7428,0.6731,0.6695,0.3296,0.1223
site,ghcn_SWE00140886,DJF,precip_days,value,super,elnino,3,20,5.8167,-16.1616,27.7950,0.0894,0.3918,0.2344,1.1019
